id,ptime,plat,plong,dtime,dlat,dlong,p_node,d_node
2013013567,2013-01-03 06:17:00,40.75135,-73.994019,2013-01-03 06:21:00,40.765675,-73.98378,42435642,42435710
2013018209,2013-01-03 06:17:00,40.767746,-73.984734,2013-01-03 06:22:00,40.756645,-73.980064,2698702581,42434072
2013011154,2013-01-03 06:17:12,40.755974,-73.991211,2013-01-03 06:21:37,40.763634,-73.976875,42435657,42430378
2013020098,2013-01-03 06:17:17,40.751396,-73.991783,2013-01-03 06:24:31,40.750751,-73.976234,3799572065,42432444
2013021040,2013-01-03 06:17:28,40.756313,-73.990585,2013-01-03 06:21:39,40.757004,-73.976189,5916783970,42438881
2013021177,2013-01-03 06:17:37,40.749924,-73.991714,2013-01-03 06:21:38,40.753433,-73.979019,42439440,8937823540
2013020963,2013-01-03 06:17:37,40.756718,-73.990257,2013-01-03 06:21:09,40.76136,-73.979248,42435660,42430363
2013020116,2013-01-03 06:17:38,40.751095,-73.994286,2013-01-03 06:22:50,40.765591,-73.980675,42435642,42440022
2013020276,2013-01-03 06:17:38,40.75132,-73.994019,2013-01-03 06:23:36,40.763214,-73.974052,42435642,42432818
2013025321,2013-01-03 06:17:51,40.752182,-73.989746,2013-01-03 06:24:09,40.759651,-73.970261,42439955,4862610026
2013014477,2013-01-03 06:17:54,40.74712,-73.977081,2013-01-03 06:20:26,40.755447,-73.97554,42449932,42457476
2013011457,2013-01-03 06:17:56,40.751244,-73.993904,2013-01-03 06:26:24,40.753418,-73.973068,42435642,42434087
2013013979,2013-01-03 06:18:00,40.756283,-73.989914,2013-01-03 06:22:00,40.759735,-73.979317,42435660,5475605301
2013020154,2013-01-03 06:18:00,40.751347,-73.99395,2013-01-03 06:27:00,40.749142,-73.969986,42435642,42455929
2013020490,2013-01-03 06:18:00,40.750862,-73.990685,2013-01-03 06:24:00,40.748363,-73.971947,42437654,42453008
2013020161,2013-01-03 06:18:00,40.756531,-73.990257,2013-01-03 06:22:00,40.761086,-73.976349,42435660,42450426
2013022016,2013-01-03 06:18:00,40.766376,-73.986908,2013-01-03 06:25:00,40.753448,-73.97818,4207837424,3639382769
2013025443,2013-01-03 06:18:04,40.752911,-73.993164,2013-01-03 06:22:22,40.765045,-73.980911,42435645,42431549
2013020327,2013-01-03 06:18:07,40.75663,-73.990128,2013-01-03 06:22:37,40.754818,-73.977188,42435660,42443810
2013020658,2013-01-03 06:18:22,40.756618,-73.990326,2013-01-03 06:22:27,40.754177,-73.982307,42435660,42437358
2013016579,2013-01-03 06:18:23,40.756527,-73.990356,2013-01-03 06:23:30,40.761494,-73.970901,42435660,596775935
2013025508,2013-01-03 06:18:26,40.75629,-73.990639,2013-01-03 06:35:06,40.758434,-73.968124,42435657,42448379
2013011155,2013-01-03 06:18:26,40.751347,-73.992485,2013-01-03 06:25:47,40.75565,-73.967422,3799572065,42442955
2013011547,2013-01-03 06:18:29,40.755951,-73.99157,2013-01-03 06:21:26,40.761925,-73.981911,42435657,5475605302
2013021469,2013-01-03 06:18:37,40.761059,-73.999016,2013-01-03 06:22:51,40.761543,-73.98423,42430673,42428308
2013021194,2013-01-03 06:18:43,40.766685,-73.979118,2013-01-03 06:25:30,40.750694,-73.976517,42423674,42432444
2013020326,2013-01-03 06:18:56,40.75898,-73.992249,2013-01-03 06:25:49,40.75182,-73.977348,42445011,561042204
2013020895,2013-01-03 06:19:00,40.749783,-73.991547,2013-01-03 06:24:00,40.751324,-73.976341,42439440,42446959
2013011760,2013-01-03 06:19:00,40.753422,-73.988091,2013-01-03 06:25:00,40.75967,-73.972427,42433611,596775919
2013004548,2013-01-03 06:19:00,40.756626,-73.990387,2013-01-03 06:26:00,40.759296,-73.974602,5916783970,42445930
